4.5032809e-01	7.8743306e-02	7.8475851e-02	7.8191282e-01
4.4272491e-01	7.9669835e-02	7.9400840e-02	7.7819403e-01
4.3518263e-01	8.0580523e-02	8.0312221e-02	7.7447718e-01
4.2770169e-01	8.1475469e-02	8.1209922e-02	7.7076246e-01
4.2028250e-01	8.2354775e-02	8.2093882e-02	7.6705011e-01
4.1292542e-01	8.3218544e-02	8.2964043e-02	7.6334031e-01
4.0563078e-01	8.4066881e-02	8.3820360e-02	7.5963326e-01
3.9839887e-01	8.4899888e-02	8.4662792e-02	7.5592916e-01
3.9122996e-01	8.5717673e-02	8.5491304e-02	7.5222819e-01
3.8412425e-01	8.6520341e-02	8.6305870e-02	7.4853052e-01
3.7708195e-01	8.7307998e-02	8.7106469e-02	7.4483634e-01
3.7010322e-01	8.8080750e-02	8.7893087e-02	7.4114581e-01
3.6318817e-01	8.8838703e-02	8.8665715e-02	7.3745909e-01
3.5633692e-01	8.9581963e-02	8.9424351e-02	7.3377636e-01
3.4954954e-01	9.0310635e-02	9.0168998e-02	7.3009775e-01
3.4282606e-01	9.1024825e-02	9.0899665e-02	7.2642343e-01
3.3616653e-01	9.1724638e-02	9.1616366e-02	7.2275354e-01
3.2957092e-01	9.2410179e-02	9.2319119e-02	7.1908822e-01
3.2303922e-01	9.3081550e-02	9.3007949e-02	7.1542761e-01
3.1657137e-01	9.3738857e-02	9.3682884e-02	7.1177184e-01
3.1016731e-01	9.4382202e-02	9.4343958e-02	7.0812105e-01
3.0382694e-01	9.5011687e-02	9.4991208e-02	7.0447537e-01
2.9755015e-01	9.5627416e-02	9.5624676e-02	7.0083490e-01
2.9133682e-01	9.6229489e-02	9.6244408e-02	6.9719979e-01
2.8518679e-01	9.6818009e-02	9.6850453e-02	6.9357013e-01
2.7909991e-01	9.7393075e-02	9.7442866e-02	6.8994604e-01
2.7307599e-01	9.7954789e-02	9.8021704e-02	6.8632763e-01
2.6711484e-01	9.8503250e-02	9.8587028e-02	6.8271500e-01
2.6121624e-01	9.9038558e-02	9.9138901e-02	6.7910826e-01
2.5537998e-01	9.9560812e-02	9.9677391e-02	6.7550751e-01
2.4960582e-01	1.0007011e-01	1.0020257e-01	6.7191283e-01
2.4389350e-01	1.0056656e-01	1.0071451e-01	6.6832433e-01
2.3824276e-01	1.0105024e-01	1.0121328e-01	6.6474209e-01
2.3265333e-01	1.0152127e-01	1.0169898e-01	6.6116619e-01
2.2712493e-01	1.0197974e-01	1.0217167e-01	6.5759672e-01
2.2165726e-01	1.0242574e-01	1.0263144e-01	6.5403375e-01
2.1625002e-01	1.0285938e-01	1.0307838e-01	6.5047738e-01
2.1090290e-01	1.0328075e-01	1.0351257e-01	6.4692766e-01
2.0561557e-01	1.0368995e-01	1.0393412e-01	6.4338467e-01
2.0038771e-01	1.0408707e-01	1.0434310e-01	6.3984848e-01
1.9521897e-01	1.0447223e-01	1.0473962e-01	6.3631916e-01
